Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude
4188;CA-2014-112536;19.05.2014;24.05.2014;Standard Class;SG-20890;Susan Gilcrest;Corporate;United States;Mcallen;Texas;78501;Central;OFF-BI-10002571;Office Supplies;Binders;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";1.996;1;0.8;-3.2934;26.2043691;-98.2300819
4189;CA-2014-112536;19.05.2014;24.05.2014;Standard Class;SG-20890;Susan Gilcrest;Corporate;United States;Mcallen;Texas;78501;Central;OFF-ST-10004835;Office Supplies;Storage;Plastic Stacking Crates & Casters;8.928;2;0.2;0.6696;26.2043691;-98.2300819
4190;CA-2013-157714;27.09.2013;02.10.2013;Second Class;CS-12175;Charles Sheldon;Corporate;United States;Iowa City;Iowa;52240;Central;OFF-PA-10004022;Office Supplies;Paper;Hammermill Color Copier Paper (28Lb. and 96 Bright);9.99;1;0;4.4955;41.6612561;-91.5299105
4191;CA-2014-166709;18.11.2014;23.11.2014;Standard Class;HL-15040;Hunter Lopez;Consumer;United States;Newark;Delaware;19711;East;TEC-CO-10004722;Technology;Copiers;Canon imageCLASS 2200 Advanced Copier;10499.97;3;0;5039.9856;39.6852191;-75.7508288
4192;CA-2012-129392;08.07.2012;08.07.2012;Same Day;DM-13015;Darrin Martin;Consumer;United States;Houston;Texas;77070;Central;OFF-PA-10004248;Office Supplies;Paper;Xerox 1990;21.12;5;0.2;6.6;29.7589382;-95.3676973
4193;CA-2012-150875;16.11.2012;20.11.2012;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Boise;Idaho;83704;West;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;696.42;2;0;160.1766;43.61656;-116.2008349
4194;CA-2012-150875;16.11.2012;20.11.2012;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Boise;Idaho;83704;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded�Headset;304.776;3;0.2;22.8582;43.61656;-116.2008349
4195;CA-2012-154200;18.06.2012;22.06.2012;Standard Class;BG-11740;Bruce Geld;Consumer;United States;San Diego;California;92105;West;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;51.98;2;0;15.0742;32.7174209;-117.1627713
4196;CA-2013-124233;09.04.2013;15.04.2013;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Los Angeles;California;90032;West;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;24.7;5;0;10.374;34.0543942;-118.2439408
4197;US-2012-134271;18.04.2012;23.04.2012;Second Class;RF-19735;Roland Fjeld;Consumer;United States;New York City;New York;10024;East;OFF-LA-10004093;Office Supplies;Labels;Avery 486;21.93;3;0;10.3071;40.85880085;-73.8632141502538
4198;US-2013-161683;04.12.2013;09.12.2013;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-AP-10000179;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room;394.816;4;0.2;93.7688;39.9523993;-75.1635898
4199;US-2013-161683;04.12.2013;09.12.2013;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10001072;Office Supplies;Binders;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;18.192;4;0.7;-14.5536;39.9523993;-75.1635898
4200;CA-2012-143105;10.12.2012;10.12.2012;Same Day;MA-17560;Matt Abelman;Home Office;United States;New York City;New York;10024;East;OFF-LA-10004093;Office Supplies;Labels;Avery 486;7.31;1;0;3.4357;40.85880085;-73.8632141502538
4201;CA-2012-143105;10.12.2012;10.12.2012;Same Day;MA-17560;Matt Abelman;Home Office;United States;New York City;New York;10024;East;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;799.984;2;0.2;249.995;40.85880085;-73.8632141502538
4202;CA-2012-143105;10.12.2012;10.12.2012;Same Day;MA-17560;Matt Abelman;Home Office;United States;New York City;New York;10024;East;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�;41.28;6;0;18.9888;40.85880085;-73.8632141502538
4203;CA-2012-143105;10.12.2012;10.12.2012;Same Day;MA-17560;Matt Abelman;Home Office;United States;New York City;New York;10024;East;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;184.66;7;0;84.9436;40.85880085;-73.8632141502538
4204;CA-2011-145387;31.10.2011;02.11.2011;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;49.25;5;0;18.715;41.7809588;-71.4371256
4205;CA-2011-145387;31.10.2011;02.11.2011;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;OFF-PA-10002195;Office Supplies;Paper;"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";10.16;2;0;4.7752;41.7809588;-71.4371256
4206;CA-2011-145387;31.10.2011;02.11.2011;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;14.76;2;0;4.2804;41.7809588;-71.4371256
4207;CA-2011-145387;31.10.2011;02.11.2011;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;OFF-BI-10004001;Office Supplies;Binders;GBC Recycled VeloBinder Covers;34.08;2;0;15.6768;41.7809588;-71.4371256
4208;CA-2011-145387;31.10.2011;02.11.2011;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;17.67;3;0;7.7748;41.7809588;-71.4371256
4209;CA-2011-145387;31.10.2011;02.11.2011;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;FUR-CH-10002320;Furniture;Chairs;Hon Pagoda Stacking Chairs;1604.9;5;0;481.47;41.7809588;-71.4371256
4210;CA-2011-145387;31.10.2011;02.11.2011;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;FUR-TA-10003238;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";385.686;1;0.3;-60.6078;41.7809588;-71.4371256
4211;CA-2014-109715;10.12.2014;15.12.2014;Standard Class;AH-10585;Angele Hood;Consumer;United States;Chicago;Illinois;60623;Central;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;15.984;2;0.2;4.995;41.8755546;-87.6244211
4212;CA-2011-166457;05.05.2011;09.05.2011;Second Class;PF-19120;Peter Fuller;Consumer;United States;Richmond;Kentucky;40475;South;OFF-PA-10003016;Office Supplies;Paper;"Adams ""While You Were Out"" Message Pads";9.42;3;0;4.239;37.7478572;-84.2946538
4213;CA-2011-166457;05.05.2011;09.05.2011;Second Class;PF-19120;Peter Fuller;Consumer;United States;Richmond;Kentucky;40475;South;OFF-AR-10003651;Office Supplies;Art;Newell 350;6.56;2;0;1.9024;37.7478572;-84.2946538
4214;CA-2011-166457;05.05.2011;09.05.2011;Second Class;PF-19120;Peter Fuller;Consumer;United States;Richmond;Kentucky;40475;South;OFF-PA-10001363;Office Supplies;Paper;Xerox 1933;24.56;2;0;11.5432;37.7478572;-84.2946538
4215;CA-2013-164637;05.03.2013;09.03.2013;Standard Class;RD-19480;Rick Duston;Consumer;United States;Mishawaka;Indiana;46544;Central;OFF-BI-10003876;Office Supplies;Binders;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";128.4;3;0;64.2;41.6619927;-86.1586155
4216;CA-2011-103590;30.11.2011;04.12.2011;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;Mount Vernon;New York;10550;East;OFF-EN-10004007;Office Supplies;Envelopes;Park Ridge Embossed Executive Business Envelopes;62.28;4;0;29.2716;40.9125992;-73.8370785
4217;CA-2012-111234;18.02.2012;22.02.2012;Standard Class;AB-10600;Ann Blume;Corporate;United States;Los Angeles;California;90004;West;OFF-LA-10002271;Office Supplies;Labels;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;9.24;3;0;4.4352;34.0543942;-118.2439408
4218;CA-2014-149881;02.04.2014;04.04.2014;First Class;NC-18535;Nick Crebassa;Corporate;United States;San Francisco;California;94110;West;FUR-BO-10003894;Furniture;Bookcases;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;482.664;8;0.15;85.176;37.7792808;-122.4192362
4219;CA-2014-149881;02.04.2014;04.04.2014;First Class;NC-18535;Nick Crebassa;Corporate;United States;San Francisco;California;94110;West;TEC-MA-10000418;Technology;Machines;Cubify CubeX 3D Printer Double Head Print;4799.984;2;0.2;359.9988;37.7792808;-122.4192362
4220;CA-2014-134565;12.06.2014;14.06.2014;Second Class;TB-21400;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10004243;Office Supplies;Paper;Xerox 1939;37.94;2;0;18.2112;47.6038321;-122.3300623
4221;CA-2014-134565;12.06.2014;14.06.2014;Second Class;TB-21400;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";18.288;6;0.2;6.6294;47.6038321;-122.3300623
4222;CA-2014-134565;12.06.2014;14.06.2014;Second Class;TB-21400;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98103;West;TEC-MA-10001570;Technology;Machines;Cisco Desktop Collaboration Experience DX650 IP Video Phone;385.8;5;0.2;130.2075;47.6038321;-122.3300623
4223;CA-2014-134565;12.06.2014;14.06.2014;Second Class;TB-21400;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10004804;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";102.96;2;0;1.0296;47.6038321;-122.3300623
4224;CA-2014-134565;12.06.2014;14.06.2014;Second Class;TB-21400;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98103;West;FUR-BO-10001519;Furniture;Bookcases;"O'Sullivan 3-Shelf Heavy-Duty Bookcases";174.42;3;0;41.8608;47.6038321;-122.3300623
4225;CA-2013-108644;01.10.2013;04.10.2013;First Class;SJ-20215;Sarah Jordon;Consumer;United States;Quincy;Illinois;62301;Central;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";1.964;2;0.8;-3.2406;39.9356016;-91.4098726
4226;US-2011-102631;13.12.2011;17.12.2011;Standard Class;EB-13840;Ellis Ballard;Corporate;United States;Chicago;Illinois;60623;Central;FUR-FU-10003930;Furniture;Furnishings;Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock;94.428;3;0.6;-42.4926;41.8755546;-87.6244211
4227;CA-2014-120327;12.11.2014;17.11.2014;Standard Class;WB-21850;William Brown;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-FA-10004854;Office Supplies;Fasteners;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;45.92;4;0;21.5824;41.6274552;-93.7380623
4228;CA-2012-154970;05.01.2012;10.01.2012;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Seattle;Washington;98103;West;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;61.584;1;0.2;-6.9282;47.6038321;-122.3300623
4229;CA-2013-113803;25.03.2013;27.03.2013;First Class;VG-21805;Vivek Grady;Corporate;United States;Richmond;Indiana;47374;Central;OFF-PA-10001994;Office Supplies;Paper;"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size";22.48;1;0;10.3408;39.8286897;-84.889852
4230;CA-2014-100223;06.07.2014;11.07.2014;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Dallas;Texas;75220;Central;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;332.028;9;0.6;-348.6294;32.7762719;-96.7968558
4231;CA-2014-100223;06.07.2014;11.07.2014;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Dallas;Texas;75220;Central;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;11.394;9;0.8;-17.6607;32.7762719;-96.7968558
4232;CA-2014-100223;06.07.2014;11.07.2014;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Dallas;Texas;75220;Central;OFF-PA-10000232;Office Supplies;Paper;Xerox 1975;15.552;3;0.2;5.6376;32.7762719;-96.7968558
4233;CA-2014-100223;06.07.2014;11.07.2014;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Dallas;Texas;75220;Central;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;31.104;6;0.2;11.2752;32.7762719;-96.7968558
4234;CA-2014-100223;06.07.2014;11.07.2014;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Dallas;Texas;75220;Central;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;6.316;1;0.8;-10.4214;32.7762719;-96.7968558
4235;CA-2011-168823;21.09.2011;24.09.2011;First Class;MA-17560;Matt Abelman;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10004000;Office Supplies;Paper;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;11.352;3;0.2;4.1151;39.9523993;-75.1635898
4236;CA-2011-168823;21.09.2011;24.09.2011;First Class;MA-17560;Matt Abelman;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-LA-10004425;Office Supplies;Labels;Staple-on labels;20.808;9;0.2;7.0227;39.9523993;-75.1635898
4237;CA-2013-162404;24.07.2013;28.07.2013;Standard Class;NF-18475;Neil Franz�sisch;Home Office;United States;Rockford;Illinois;61107;Central;OFF-BI-10000948;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;11.416;4;0.8;-18.8364;42.2713945;-89.0939659
4238;CA-2014-104024;30.08.2014;04.09.2014;Second Class;MD-17860;Michael Dominguez;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AR-10001972;Office Supplies;Art;Newell 323;9.408;7;0.2;0.7056;39.9523993;-75.1635898
4239;CA-2014-147144;27.03.2014;29.03.2014;First Class;MZ-17335;Maria Zettner;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10004587;Office Supplies;Art;Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606;19.83;1;0;5.949;47.6038321;-122.3300623
4240;CA-2014-158673;30.12.2014;05.01.2015;Standard Class;KB-16600;Ken Brennan;Corporate;United States;Grand Rapids;Michigan;49505;Central;OFF-PA-10000994;Office Supplies;Paper;Xerox 1915;209.7;2;0;100.656;42.9632405;-85.6678638
4241;CA-2011-133704;20.09.2011;26.09.2011;Standard Class;MA-17995;Michelle Arnett;Home Office;United States;Los Angeles;California;90004;West;OFF-AP-10001366;Office Supplies;Appliances;Staple holder;43.92;4;0;11.8584;34.0543942;-118.2439408
4242;CA-2011-133704;20.09.2011;26.09.2011;Standard Class;MA-17995;Michelle Arnett;Home Office;United States;Los Angeles;California;90004;West;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;20.232;3;0.2;6.5754;34.0543942;-118.2439408
4243;CA-2013-159142;05.04.2013;06.04.2013;First Class;ME-17320;Maria Etezadi;Home Office;United States;Springfield;Virginia;22153;South;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;149.97;3;0;5.9988;38.7890522;-77.1870367
4244;CA-2013-159142;05.04.2013;06.04.2013;First Class;ME-17320;Maria Etezadi;Home Office;United States;Springfield;Virginia;22153;South;OFF-PA-10001776;Office Supplies;Paper;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";27.81;3;0;13.0707;38.7890522;-77.1870367
4245;CA-2011-138436;26.03.2011;30.03.2011;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Los Angeles;California;90036;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;66.3;3;0;8.619;34.0543942;-118.2439408
4246;CA-2014-117702;29.11.2014;05.12.2014;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Baltimore;Maryland;21215;East;OFF-AR-10004582;Office Supplies;Art;BIC Brite Liner Grip Highlighters;1.64;1;0;0.738;39.2908608;-76.6108072
4247;CA-2014-117702;29.11.2014;05.12.2014;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Baltimore;Maryland;21215;East;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;1049.2;5;0;272.792;39.2908608;-76.6108072
4248;CA-2014-117702;29.11.2014;05.12.2014;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Baltimore;Maryland;21215;East;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;20.9;5;0;7.524;39.2908608;-76.6108072
4249;CA-2013-157336;02.12.2013;06.12.2013;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Fairfield;Connecticut;6824;East;OFF-BI-10004236;Office Supplies;Binders;"XtraLife ClearVue Slant-D Ring Binder, White, 3""";88.08;6;0;40.5168;41.1412078;-73.2637257
4250;CA-2013-157336;02.12.2013;06.12.2013;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Fairfield;Connecticut;6824;East;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;751.92;4;0;150.384;41.1412078;-73.2637257
4251;CA-2011-168130;19.09.2011;19.09.2011;Same Day;BS-11365;Bill Shonely;Corporate;United States;New York City;New York;10011;East;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;887.103;7;0.1;177.4206;40.85880085;-73.8632141502538
4252;CA-2012-155068;23.10.2012;23.10.2012;Same Day;RA-19285;Ralph Arnett;Consumer;United States;Lakeland;Florida;33801;South;TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;55.944;7;0.2;-13.2867;28.0394654;-81.9498041
4253;CA-2012-155068;23.10.2012;23.10.2012;Same Day;RA-19285;Ralph Arnett;Consumer;United States;Lakeland;Florida;33801;South;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;10.688;2;0.2;2.2712;28.0394654;-81.9498041
4254;CA-2012-155068;23.10.2012;23.10.2012;Same Day;RA-19285;Ralph Arnett;Consumer;United States;Lakeland;Florida;33801;South;TEC-PH-10004924;Technology;Phones;"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black";11.824;2;0.2;1.0346;28.0394654;-81.9498041
4255;CA-2014-163160;14.10.2014;17.10.2014;First Class;TS-21610;Troy Staebel;Consumer;United States;Freeport;Illinois;61032;Central;OFF-PA-10003127;Office Supplies;Paper;Easy-staple paper;63.312;3;0.2;20.5764;42.2966861;-89.621227
4256;CA-2014-163160;14.10.2014;17.10.2014;First Class;TS-21610;Troy Staebel;Consumer;United States;Freeport;Illinois;61032;Central;OFF-BI-10000778;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;96.784;4;0.8;-145.176;42.2966861;-89.621227
4257;CA-2014-163160;14.10.2014;17.10.2014;First Class;TS-21610;Troy Staebel;Consumer;United States;Freeport;Illinois;61032;Central;FUR-FU-10001424;Furniture;Furnishings;Dax Clear Box Frame;10.476;3;0.6;-6.8094;42.2966861;-89.621227
4258;CA-2012-101924;04.09.2012;09.09.2012;Standard Class;KB-16585;Ken Black;Corporate;United States;Medford;Oregon;97504;West;OFF-BI-10000962;Office Supplies;Binders;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";9.762;2;0.7;-6.8334;42.3264181;-122.8718604
4259;CA-2013-124793;15.03.2013;17.03.2013;First Class;MM-18280;Muhammed MacIntyre;Corporate;United States;Seattle;Washington;98103;West;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;196.784;2;0.2;-22.1382;47.6038321;-122.3300623
4260;CA-2014-118367;29.10.2014;03.11.2014;Second Class;LO-17170;Lori Olson;Corporate;United States;New York City;New York;10035;East;OFF-EN-10004386;Office Supplies;Envelopes;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;47.98;2;0;23.99;40.85880085;-73.8632141502538
4261;CA-2014-164819;16.10.2014;20.10.2014;Second Class;RS-19420;Ricardo Sperren;Corporate;United States;Fairfield;Connecticut;6824;East;OFF-LA-10001045;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;13.05;5;0;6.003;41.1412078;-73.2637257
4262;CA-2014-158344;08.08.2014;12.08.2014;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;Moorhead;Minnesota;56560;Central;TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;63.96;4;0;19.8276;46.8739081;-96.7538673
4263;CA-2014-123351;22.09.2014;26.09.2014;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Columbus;Georgia;31907;South;OFF-AP-10001242;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;80.48;1;0;24.144;32.4609764;-84.9877093
4264;CA-2014-110429;04.11.2014;09.11.2014;Standard Class;DM-13015;Darrin Martin;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10000216;Office Supplies;Binders;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";11.673;3;0.7;-7.782;39.9523993;-75.1635898
4265;US-2013-131611;06.11.2013;10.11.2013;Standard Class;EP-13915;Emily Phan;Consumer;United States;Houston;Texas;77036;Central;FUR-TA-10002774;Furniture;Tables;Laminate Occasional Tables;863.128;8;0.3;-160.2952;29.7589382;-95.3676973
4266;US-2013-131611;06.11.2013;10.11.2013;Standard Class;EP-13915;Emily Phan;Consumer;United States;Houston;Texas;77036;Central;OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;3.564;3;0.8;-6.237;29.7589382;-95.3676973
4267;US-2013-131611;06.11.2013;10.11.2013;Standard Class;EP-13915;Emily Phan;Consumer;United States;Houston;Texas;77036;Central;FUR-BO-10000780;Furniture;Bookcases;"O'Sullivan Plantations 2-Door Library in Landvery Oak";956.6648;7;0.32;-225.0976;29.7589382;-95.3676973
4268;US-2013-131611;06.11.2013;10.11.2013;Standard Class;EP-13915;Emily Phan;Consumer;United States;Houston;Texas;77036;Central;OFF-BI-10001989;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;12.588;3;0.8;-20.1408;29.7589382;-95.3676973
4269;US-2013-131611;06.11.2013;10.11.2013;Standard Class;EP-13915;Emily Phan;Consumer;United States;Houston;Texas;77036;Central;TEC-AC-10004001;Technology;Accessories;Logitech Wireless Headset H600 Over-The-Head Design;171.96;5;0.2;45.1395;29.7589382;-95.3676973
4270;US-2014-124821;26.06.2014;30.06.2014;Second Class;AM-10705;Anne McFarland;Consumer;United States;Seattle;Washington;98115;West;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;871.4;4;0;148.138;47.6038321;-122.3300623
4271;CA-2012-166975;26.11.2012;30.11.2012;Standard Class;SH-20635;Stefanie Holloman;Corporate;United States;Jackson;Tennessee;38301;South;FUR-FU-10003930;Furniture;Furnishings;Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock;692.472;11;0.2;190.4298;35.614517;-88.8139469
4272;CA-2013-123806;25.11.2013;28.11.2013;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Baltimore;Maryland;21215;East;FUR-FU-10000965;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock";207.76;4;0;85.1816;39.2908608;-76.6108072
4273;US-2014-158505;22.07.2014;22.07.2014;Same Day;SF-20200;Sarah Foster;Consumer;United States;Murray;Utah;84107;West;TEC-PH-10004071;Technology;Phones;PayAnywhere Card Reader;71.928;9;0.2;6.2937;40.6667841;-111.8884169
4274;US-2014-158505;22.07.2014;22.07.2014;Same Day;SF-20200;Sarah Foster;Consumer;United States;Murray;Utah;84107;West;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;25.99;1;0;7.5371;40.6667841;-111.8884169
4275;CA-2012-142692;23.10.2012;28.10.2012;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;3.592;1;0.2;1.1225;47.6038321;-122.3300623
4276;CA-2012-123456;09.07.2012;13.07.2012;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Dallas;Texas;75220;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;48.632;2;0.8;-121.58;32.7762719;-96.7968558
4277;CA-2014-151358;19.08.2014;23.08.2014;Standard Class;NF-18595;Nicole Fjeld;Home Office;United States;Seattle;Washington;98105;West;OFF-ST-10000046;Office Supplies;Storage;Fellowes Super Stor/Drawer Files;323.1;2;0;61.389;47.6038321;-122.3300623
4278;US-2013-107440;17.04.2013;21.04.2013;Standard Class;BS-11365;Bill Shonely;Corporate;United States;Lakewood;New Jersey;8701;East;TEC-MA-10001047;Technology;Machines;3D Systems Cube Printer, 2nd Generation, Magenta;9099.93;7;0;2365.9818;40.0978929;-74.2176434
4279;US-2013-107440;17.04.2013;21.04.2013;Standard Class;BS-11365;Bill Shonely;Corporate;United States;Lakewood;New Jersey;8701;East;FUR-FU-10000550;Furniture;Furnishings;Stacking Trays by OIC;9.96;2;0;3.2868;40.0978929;-74.2176434
4280;US-2013-107440;17.04.2013;21.04.2013;Standard Class;BS-11365;Bill Shonely;Corporate;United States;Lakewood;New Jersey;8701;East;OFF-BI-10002432;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;25.3;5;0;11.891;40.0978929;-74.2176434
4281;CA-2011-166989;14.11.2011;18.11.2011;Standard Class;RM-19675;Robert Marley;Home Office;United States;New York City;New York;10011;East;OFF-PA-10004470;Office Supplies;Paper;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";11.36;2;0;5.2256;40.85880085;-73.8632141502538
4282;CA-2011-166989;14.11.2011;18.11.2011;Standard Class;RM-19675;Robert Marley;Home Office;United States;New York City;New York;10011;East;FUR-CH-10001797;Furniture;Chairs;Safco Chair Connectors, 6/Carton;69.264;2;0.1;14.6224;40.85880085;-73.8632141502538
4283;CA-2011-103100;20.12.2011;23.12.2011;First Class;AB-10105;Adrian Barton;Consumer;United States;Indianapolis;Indiana;46203;Central;OFF-LA-10003720;Office Supplies;Labels;Avery 487;3.69;1;0;1.7343;39.7683331;-86.1583501
4284;CA-2011-103100;20.12.2011;23.12.2011;First Class;AB-10105;Adrian Barton;Consumer;United States;Indianapolis;Indiana;46203;Central;OFF-BI-10004600;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System;1103.97;3;0;496.7865;39.7683331;-86.1583501
4285;CA-2012-105690;21.11.2012;26.11.2012;Second Class;CA-11965;Carol Adams;Corporate;United States;Port Arthur;Texas;77642;Central;FUR-BO-10003965;Furniture;Bookcases;"O'Sullivan Manor Hill 2-Door Library in Brianna Oak";246.1328;2;0.32;-76.0116;29.8988258;-93.9287814
