Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;CountyId;StateId
3652;CA-2014-109960;10.12.2014;12.12.2014;Second Class;DB-13210;Dean Braden;Consumer;United States;Detroit;Michigan;48234;Central;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;34.7;5;0;12.492;42.3486635;-83.0567374;163;26
3653;CA-2014-109960;10.12.2014;12.12.2014;Second Class;DB-13210;Dean Braden;Consumer;United States;Detroit;Michigan;48234;Central;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;33.72;4;0;15.5112;42.3486635;-83.0567374;163;26
3654;CA-2014-109960;10.12.2014;12.12.2014;Second Class;DB-13210;Dean Braden;Consumer;United States;Detroit;Michigan;48234;Central;OFF-PA-10000349;Office Supplies;Paper;Easy-staple paper;14.94;3;0;7.0218;42.3486635;-83.0567374;163;26
3655;CA-2014-133004;01.09.2014;06.09.2014;Standard Class;AJ-10945;Ashley Jarboe;Consumer;United States;Lawrence;Indiana;46226;Central;OFF-AP-10002439;Office Supplies;Appliances;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;638.73;9;0;166.0698;39.8386516;-86.0252611;097;18
3656;CA-2014-168102;25.04.2014;01.05.2014;Standard Class;CP-12340;Christine Phan;Corporate;United States;Jacksonville;Florida;32216;South;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;113.568;2;0.2;-21.294;30.3321838;-81.6556509;031;12
3657;CA-2014-158036;09.09.2014;15.09.2014;Standard Class;DB-13555;Dorothy Badders;Corporate;United States;Dublin;Ohio;43017;East;TEC-AC-10002558;Technology;Accessories;Imation Swivel Flash Drive USB flash drive - 8 GB;9.096;1;0.2;1.7055;40.0992294;-83.114077;159;39
3658;CA-2012-128083;12.03.2012;17.03.2012;Standard Class;EB-13750;Edward Becker;Corporate;United States;Plantation;Florida;33317;South;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;8.688;3;0.2;2.9322;26.1265258;-80.2578611377;011;12
3659;CA-2012-128083;12.03.2012;17.03.2012;Standard Class;EB-13750;Edward Becker;Corporate;United States;Plantation;Florida;33317;South;FUR-FU-10003194;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak;30.88;4;0.2;3.86;26.1265258;-80.2578611377;011;12
3660;CA-2012-128083;12.03.2012;17.03.2012;Standard Class;EB-13750;Edward Becker;Corporate;United States;Plantation;Florida;33317;South;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;6.408;3;0.2;1.4418;26.1265258;-80.2578611377;011;12
3661;CA-2013-161676;19.07.2013;24.07.2013;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;Glendale;Arizona;85301;West;OFF-SU-10004782;Office Supplies;Supplies;"Elite 5"" Scissors";33.8;5;0.2;4.225;33.558997;-112.4046829639;013;04
3662;CA-2013-155005;14.06.2013;16.06.2013;Second Class;SC-20050;Sample Company A;Home Office;United States;Jackson;Michigan;49201;Central;TEC-PH-10003484;Technology;Phones;Ooma Telo VoIP Home Phone System;377.97;3;0;94.4925;42.2465036;-84.4016962;075;26
3663;US-2014-129777;04.07.2014;10.07.2014;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Quincy;Massachusetts;2169;East;TEC-AC-10003590;Technology;Accessories;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;258.9;10;0;93.204;42.2528772;-71.0022704;021;25
3664;US-2014-129777;04.07.2014;10.07.2014;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Quincy;Massachusetts;2169;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;24.56;2;0;11.5432;42.2528772;-71.0022704;021;25
3665;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;OFF-LA-10001569;Office Supplies;Labels;Avery 499;27.888;7;0.2;9.0636;44.9391565;-123.0331209;047;41
3666;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;OFF-BI-10001132;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";6.456;4;0.7;-4.5192;44.9391565;-123.0331209;047;41
3667;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;TEC-PH-10003095;Technology;Phones;Samsung HM1900 Bluetooth Headset;52.68;3;0.2;19.755;44.9391565;-123.0331209;047;41
3668;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;OFF-SU-10000432;Office Supplies;Supplies;Acco Side-Punched Conventional Columnar Pads;13.88;5;0.2;-2.6025;44.9391565;-123.0331209;047;41
3669;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;TEC-AC-10004227;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;103.92;10;0.2;-18.186;44.9391565;-123.0331209;047;41
3670;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;OFF-LA-10004409;Office Supplies;Labels;Avery 492;11.52;5;0.2;3.744;44.9391565;-123.0331209;047;41
3671;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;OFF-PA-10001569;Office Supplies;Paper;Xerox 232;10.368;2;0.2;3.6288;44.9391565;-123.0331209;047;41
3672;CA-2011-129364;08.12.2011;13.12.2011;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Salem;Oregon;97301;West;OFF-ST-10001031;Office Supplies;Storage;Adjustable Personal File Tote;39.072;3;0.2;2.9304;44.9391565;-123.0331209;047;41
3673;CA-2013-104969;09.04.2013;15.04.2013;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Troy;Ohio;45373;East;OFF-EN-10002312;Office Supplies;Envelopes;#10 Self-Seal White Envelopes;8.872;1;0.2;3.2161;40.0394982;-84.2032766;109;39
3674;CA-2013-104969;09.04.2013;15.04.2013;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Troy;Ohio;45373;East;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;121.104;6;0.7;-100.92;40.0394982;-84.2032766;109;39
3675;CA-2014-154109;07.11.2014;12.11.2014;Standard Class;ML-17410;Maris LaWare;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-CH-10003774;Furniture;Chairs;"Global Wood Trimmed Manager's Task Chair, Khaki";127.372;2;0.3;-30.9332;39.9523993;-75.1635898;101;42
3676;CA-2014-154109;07.11.2014;12.11.2014;Standard Class;ML-17410;Maris LaWare;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;47.952;3;0.2;16.1838;39.9523993;-75.1635898;101;42
3677;CA-2012-156440;05.12.2012;09.12.2012;Standard Class;MH-17620;Matt Hagelstein;Corporate;United States;San Diego;California;92105;West;FUR-FU-10004090;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock";44.46;2;0;14.6718;32.7174209;-117.1627713;073;06
3678;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-FA-10002763;Office Supplies;Fasteners;Advantus Map Pennant Flags and Round Head Tacks;15.8;4;0;5.056;38.7651145;-76.8983058;033;24
3679;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;TEC-MA-10002428;Technology;Machines;Fellowes Powershred HS-440 4-Sheet High Security Shredder;464.97;3;0;209.2365;38.7651145;-76.8983058;033;24
3680;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;FUR-FU-10002918;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;181.96;2;0;20.0156;38.7651145;-76.8983058;033;24
3681;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-LA-10000476;Office Supplies;Labels;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;12.39;3;0;5.6994;38.7651145;-76.8983058;033;24
3682;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-BI-10002854;Office Supplies;Binders;Performers Binder/Pad Holder, Black;84.09;3;0;42.045;38.7651145;-76.8983058;033;24
3683;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;79.36;4;0;32.5376;38.7651145;-76.8983058;033;24
3684;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-BI-10004001;Office Supplies;Binders;GBC Recycled VeloBinder Covers;153.36;9;0;70.5456;38.7651145;-76.8983058;033;24
3685;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-BI-10001634;Office Supplies;Binders;Wilson Jones Active Use Binders;43.68;6;0;21.4032;38.7651145;-76.8983058;033;24
3686;CA-2012-132626;09.07.2012;14.07.2012;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;98.21;7;0;28.4809;38.7651145;-76.8983058;033;24
3687;CA-2013-102792;14.12.2013;20.12.2013;Standard Class;JC-15340;Jasper Cacioppo;Consumer;United States;Riverside;California;92503;West;OFF-AR-10004757;Office Supplies;Art;Crayola Colored Pencils;9.84;3;0;3.2472;33.9533546;-117.3961622;065;06
3688;CA-2013-108567;21.05.2013;25.05.2013;Standard Class;DB-13210;Dean Braden;Consumer;United States;Port Saint Lucie;Florida;34952;South;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;2.694;2;0.7;-2.245;27.2939333;-80.3503282;111;12
3689;CA-2014-140760;03.06.2014;06.06.2014;Second Class;DO-13435;Denny Ordway;Consumer;United States;Mesa;Arizona;85204;West;OFF-PA-10002479;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);25.344;6;0.2;7.92;33.4153143;-111.831264;013;04
3690;CA-2014-140760;03.06.2014;06.06.2014;Second Class;DO-13435;Denny Ordway;Consumer;United States;Mesa;Arizona;85204;West;OFF-EN-10001141;Office Supplies;Envelopes;"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";43.92;5;0.2;15.921;33.4153143;-111.831264;013;04
3691;US-2012-131359;30.10.2012;02.11.2012;Second Class;FA-14230;Frank Atkinson;Corporate;United States;Denver;Colorado;80219;West;TEC-MA-10000597;Technology;Machines;Lexmark S315 Color Inkjet Printer;59.994;2;0.7;-45.9954;39.7391536;-104.9847033;031;08
3692;US-2012-131359;30.10.2012;02.11.2012;Second Class;FA-14230;Frank Atkinson;Corporate;United States;Denver;Colorado;80219;West;TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;439.992;1;0.2;164.997;39.7391536;-104.9847033;031;08
3693;US-2012-131359;30.10.2012;02.11.2012;Second Class;FA-14230;Frank Atkinson;Corporate;United States;Denver;Colorado;80219;West;TEC-PH-10004531;Technology;Phones;OtterBox Commuter Series Case - iPhone 5 & 5s;87.96;5;0.2;30.786;39.7391536;-104.9847033;031;08
3694;US-2012-131359;30.10.2012;02.11.2012;Second Class;FA-14230;Frank Atkinson;Corporate;United States;Denver;Colorado;80219;West;FUR-FU-10003026;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Black;15.488;4;0.2;3.6784;39.7391536;-104.9847033;031;08
3695;CA-2013-142097;16.10.2013;21.10.2013;Standard Class;QJ-19255;Quincy Jones;Corporate;United States;Springfield;Virginia;22153;South;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;232.96;7;0;116.48;38.7890522;-77.1870367;059;51
3696;CA-2013-142097;16.10.2013;21.10.2013;Standard Class;QJ-19255;Quincy Jones;Corporate;United States;Springfield;Virginia;22153;South;OFF-EN-10002312;Office Supplies;Envelopes;#10 Self-Seal White Envelopes;66.54;6;0;32.6046;38.7890522;-77.1870367;059;51
3697;CA-2013-142097;16.10.2013;21.10.2013;Standard Class;QJ-19255;Quincy Jones;Corporate;United States;Springfield;Virginia;22153;South;OFF-AP-10000696;Office Supplies;Appliances;Holmes Odor Grabber;43.26;3;0;14.2758;38.7890522;-77.1870367;059;51
3698;CA-2012-151680;19.11.2012;21.11.2012;Second Class;TC-21475;Tony Chapman;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10000305;Furniture;Furnishings;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";141.96;2;0;22.7136;47.6038321;-122.3300623;033;53
3699;CA-2011-140039;13.09.2011;17.09.2011;Standard Class;ON-18715;Odella Nelson;Corporate;United States;Tempe;Arizona;85281;West;OFF-ST-10001034;Office Supplies;Storage;Eldon File Chest Portable File;79.4;5;0.2;5.955;33.4144139;-111.9094473;013;04
3700;CA-2014-160416;14.11.2014;19.11.2014;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Yonkers;New York;10701;East;TEC-AC-10004114;Technology;Accessories;KeyTronic 6101 Series - Keyboard - Black;163.96;4;0;70.5028;40.9312099;-73.8987468;119;36
3701;CA-2014-169411;25.12.2014;30.12.2014;Standard Class;AC-10615;Ann Chong;Corporate;United States;Rochester;New York;14609;East;FUR-FU-10001602;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";37.93;1;0;6.8274;43.1572851;-77.615214;055;36
3702;CA-2013-126543;09.01.2013;13.01.2013;Second Class;MF-17665;Maureen Fritzler;Corporate;United States;Toledo;Ohio;43615;East;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;15.168;2;0.2;3.792;41.6786754;-83.5127282;095;39
3703;CA-2012-104941;13.06.2012;19.06.2012;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;OFF-AR-10004269;Office Supplies;Art;Newell 31;24.78;6;0;6.9384;34.5425325;-86.9090614352;103;01
3704;CA-2012-104941;13.06.2012;19.06.2012;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;19.14;3;0;8.8044;34.5425325;-86.9090614352;103;01
3705;CA-2012-104941;13.06.2012;19.06.2012;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;TEC-CO-10004202;Technology;Copiers;Brother DCP1000 Digital 3 in 1 Multifunction Machine;899.97;3;0;314.9895;34.5425325;-86.9090614352;103;01
3706;CA-2012-104941;13.06.2012;19.06.2012;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Decatur;Alabama;35601;South;OFF-PA-10003363;Office Supplies;Paper;Xerox 204;32.4;5;0;15.552;34.5425325;-86.9090614352;103;01
3707;CA-2014-160087;19.03.2014;23.03.2014;Standard Class;EN-13780;Edward Nazzal;Consumer;United States;Dallas;Texas;75220;Central;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;23.832;3;0.2;6.5538;32.7762719;-96.7968558;113;48
3708;CA-2011-120544;23.11.2011;27.11.2011;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Mesquite;Texas;75150;Central;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;6.368;2;0.6;-2.5472;32.7666103;-96.5994719;113;48
3709;CA-2011-120544;23.11.2011;27.11.2011;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Mesquite;Texas;75150;Central;OFF-AP-10004336;Office Supplies;Appliances;Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;34.176;3;0.8;-87.1488;32.7666103;-96.5994719;113;48
3710;CA-2011-120544;23.11.2011;27.11.2011;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Mesquite;Texas;75150;Central;TEC-AC-10003709;Technology;Accessories;Maxell 4.7GB DVD-R 5/Pack;5.544;7;0.2;1.6632;32.7666103;-96.5994719;113;48
3711;CA-2014-113670;16.10.2014;18.10.2014;First Class;RS-19765;Roland Schwarz;Corporate;United States;Los Angeles;California;90045;West;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;510.24;3;0.2;6.378;34.0543942;-118.2439408;037;06
3712;CA-2014-113670;16.10.2014;18.10.2014;First Class;RS-19765;Roland Schwarz;Corporate;United States;Los Angeles;California;90045;West;OFF-PA-10000675;Office Supplies;Paper;Xerox 1919;204.95;5;0;100.4255;34.0543942;-118.2439408;037;06
3713;CA-2014-166198;22.04.2014;25.04.2014;First Class;JW-15955;Joni Wasserman;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10000521;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;11.54;1;0;3.462;47.6038321;-122.3300623;033;53
3714;CA-2014-166198;22.04.2014;25.04.2014;First Class;JW-15955;Joni Wasserman;Consumer;United States;Seattle;Washington;98103;West;FUR-FU-10004622;Furniture;Furnishings;Eldon Advantage Foldable Chair Mats for Low Pile Carpets;162.6;3;0;34.146;47.6038321;-122.3300623;033;53
3715;CA-2011-135608;08.12.2011;10.12.2011;Second Class;JK-15625;Jim Karlsson;Consumer;United States;Olympia;Washington;98502;West;OFF-PA-10001954;Office Supplies;Paper;Xerox 1964;45.68;2;0;21.0128;47.0450197;-122.8948724;067;53
3716;CA-2011-135608;08.12.2011;10.12.2011;Second Class;JK-15625;Jim Karlsson;Consumer;United States;Olympia;Washington;98502;West;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;603.92;5;0.2;45.294;47.0450197;-122.8948724;067;53
3717;CA-2014-144568;30.05.2014;03.06.2014;Standard Class;JO-15550;Jesus Ocampo;Home Office;United States;Omaha;Nebraska;68104;Central;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;23.55;5;0;1.1775;41.2587317;-95.9378731;055;31
3718;CA-2013-142370;20.09.2013;24.09.2013;Standard Class;TP-21130;Theone Pippenger;Consumer;United States;Columbus;Georgia;31907;South;OFF-SU-10003002;Office Supplies;Supplies;Letter Slitter;5.04;2;0;0.1512;32.4609764;-84.9877093;215;13
3719;CA-2013-142370;20.09.2013;24.09.2013;Standard Class;TP-21130;Theone Pippenger;Consumer;United States;Columbus;Georgia;31907;South;TEC-AC-10002926;Technology;Accessories;Logitech Wireless Marathon Mouse M705;249.95;5;0;107.4785;32.4609764;-84.9877093;215;13
3720;CA-2013-105900;18.09.2013;24.09.2013;Standard Class;BS-11590;Brendan Sweed;Corporate;United States;Columbus;Indiana;47201;Central;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;33.4;5;0;12.358;39.2014405;-85.9213795;013;18
3721;CA-2013-151155;21.12.2013;25.12.2013;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Jackson;Mississippi;39212;South;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;18.92;4;0;7.3788;32.2990384;-90.184769;049;28
3722;CA-2013-151155;21.12.2013;25.12.2013;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Jackson;Mississippi;39212;South;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;15.42;2;0;6.939;32.2990384;-90.184769;049;28
3723;CA-2014-144036;23.11.2014;27.11.2014;Standard Class;FO-14305;Frank Olsen;Consumer;United States;Houston;Texas;77070;Central;OFF-AR-10000122;Office Supplies;Art;Newell 314;35.712;8;0.2;2.232;29.7589382;-95.3676973;201;48
3724;US-2011-169789;30.12.2011;04.01.2012;Standard Class;MF-17665;Maureen Fritzler;Corporate;United States;Phoenix;Arizona;85023;West;OFF-BI-10004600;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System;551.985;5;0.7;-459.9875;33.4485866;-112.0773455;013;04
3725;CA-2014-127264;04.04.2014;06.04.2014;First Class;SA-20830;Sue Ann Reed;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AR-10003045;Office Supplies;Art;Prang Colored Pencils;7.056;3;0.2;2.205;41.8755546;-87.6244211;031;17
3726;CA-2013-151512;27.12.2013;03.01.2014;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Denver;Colorado;80219;West;OFF-AP-10000252;Office Supplies;Appliances;Harmony HEPA Quiet Air Purifiers;18.72;2;0.2;3.51;39.7391536;-104.9847033;031;08
3727;CA-2013-165169;06.06.2013;12.06.2013;Standard Class;JL-15235;Janet Lee;Consumer;United States;Newark;Delaware;19711;East;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;360.38;2;0;93.6988;39.6852191;-75.7508288;003;10
3728;CA-2013-165169;06.06.2013;12.06.2013;Standard Class;JL-15235;Janet Lee;Consumer;United States;Newark;Delaware;19711;East;OFF-AR-10000122;Office Supplies;Art;Newell 314;11.16;2;0;2.79;39.6852191;-75.7508288;003;10
3729;CA-2013-165169;06.06.2013;12.06.2013;Standard Class;JL-15235;Janet Lee;Consumer;United States;Newark;Delaware;19711;East;OFF-LA-10000407;Office Supplies;Labels;Avery White Multi-Purpose Labels;14.94;3;0;6.8724;39.6852191;-75.7508288;003;10
3730;CA-2012-109575;18.09.2012;23.09.2012;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Clinton;Maryland;20735;East;OFF-ST-10004950;Office Supplies;Storage;Acco Perma 3000 Stacking Storage Drawers;41.96;2;0;7.9724;38.7651145;-76.8983058;033;24
3731;CA-2012-109575;18.09.2012;23.09.2012;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Clinton;Maryland;20735;East;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;636.86;7;0;0;38.7651145;-76.8983058;033;24
3732;CA-2012-109575;18.09.2012;23.09.2012;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Clinton;Maryland;20735;East;TEC-PH-10000730;Technology;Phones;Samsung Galaxy S4 Active;499.99;1;0;129.9974;38.7651145;-76.8983058;033;24
3733;CA-2012-109575;18.09.2012;23.09.2012;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Clinton;Maryland;20735;East;TEC-PH-10000895;Technology;Phones;Polycom VVX 310 VoIP phone;1259.93;7;0;327.5818;38.7651145;-76.8983058;033;24
3734;CA-2012-109575;18.09.2012;23.09.2012;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Clinton;Maryland;20735;East;OFF-BI-10000962;Office Supplies;Binders;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";65.08;4;0;31.8892;38.7651145;-76.8983058;033;24
3735;CA-2014-168193;07.03.2014;12.03.2014;Second Class;RM-19750;Roland Murray;Consumer;United States;New York City;New York;10011;East;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;26.38;1;0;12.1348;40.85880085;-73.8632141503;061;36
3736;CA-2014-168193;07.03.2014;12.03.2014;Second Class;RM-19750;Roland Murray;Consumer;United States;New York City;New York;10011;East;FUR-FU-10002554;Furniture;Furnishings;Westinghouse Floor Lamp with Metal Mesh Shade, Black;71.97;3;0;16.5531;40.85880085;-73.8632141503;061;36
3737;CA-2013-115476;18.03.2013;18.03.2013;Same Day;VM-21835;Vivian Mathis;Consumer;United States;Newark;Delaware;19711;East;TEC-PH-10000673;Technology;Phones;Plantronics Voyager Pro HD - Bluetooth Headset;129.98;2;0;62.3904;39.6852191;-75.7508288;003;10
3738;CA-2013-115476;18.03.2013;18.03.2013;Same Day;VM-21835;Vivian Mathis;Consumer;United States;Newark;Delaware;19711;East;OFF-BI-10000962;Office Supplies;Binders;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";32.54;2;0;15.9446;39.6852191;-75.7508288;003;10
3739;CA-2013-133340;10.12.2013;14.12.2013;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Jackson;Michigan;49201;Central;TEC-PH-10003988;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;10.9;1;0;3.052;42.2465036;-84.4016962;075;26
3740;CA-2013-133340;10.12.2013;14.12.2013;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Jackson;Michigan;49201;Central;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;59.98;2;0;25.1916;42.2465036;-84.4016962;075;26
3741;CA-2013-133340;10.12.2013;14.12.2013;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Jackson;Michigan;49201;Central;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;61.929;1;0.1;23.3954;42.2465036;-84.4016962;075;26
3742;CA-2013-137848;15.01.2013;21.01.2013;Standard Class;WB-21850;William Brown;Consumer;United States;New York City;New York;10011;East;OFF-EN-10001137;Office Supplies;Envelopes;#10 Gummed Flap White Envelopes, 100/Box;16.52;4;0;7.5992;40.85880085;-73.8632141503;061;36
3743;CA-2013-137848;15.01.2013;21.01.2013;Standard Class;WB-21850;William Brown;Consumer;United States;New York City;New York;10011;East;OFF-PA-10004285;Office Supplies;Paper;Xerox 1959;60.12;9;0;28.8576;40.85880085;-73.8632141503;061;36
3744;CA-2013-137848;15.01.2013;21.01.2013;Standard Class;WB-21850;William Brown;Consumer;United States;New York City;New York;10011;East;OFF-BI-10002225;Office Supplies;Binders;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";49.536;3;0.2;17.3376;40.85880085;-73.8632141503;061;36
3745;CA-2011-113047;24.10.2011;24.10.2011;Same Day;AP-10915;Arthur Prichep;Consumer;United States;Rock Hill;South Carolina;29730;South;OFF-FA-10002763;Office Supplies;Fasteners;Advantus Map Pennant Flags and Round Head Tacks;11.85;3;0;3.792;34.9248667;-81.0250783;091;45
3746;CA-2013-149979;24.09.2013;29.09.2013;Second Class;RA-19915;Russell Applegate;Consumer;United States;Columbus;Georgia;31907;South;OFF-ST-10003058;Office Supplies;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;118.25;5;0;34.2925;32.4609764;-84.9877093;215;13
3747;CA-2013-149979;24.09.2013;29.09.2013;Second Class;RA-19915;Russell Applegate;Consumer;United States;Columbus;Georgia;31907;South;FUR-CH-10002084;Furniture;Chairs;"Hon Mobius Operator's Chair";368.97;3;0;81.1734;32.4609764;-84.9877093;215;13
3748;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";198.46;2;0;99.23;33.9616801;-118.353131;037;06
